"FileName","Hash"
"auth_log.txt","AE5038EC012DD4A413A292FD4900D47D00B119F77399BC0457FB4A9E556B4A4B"
"backdoor_netstat.txt","7EBA43F5F2B03DE6D28AD27C0E0E9C214B683B071777F19566CA7DF767DC9733"
"baseline_processes.txt","ACA49EC8E245A91FBBAAB4AAAD3A75B6233A8341DA80D0C2128C042C2F012D61"
"baseline_services.txt","C31996F118C6DABF9CD5D10192BCA68587E32E858350690329863A9944BDCFF9"
"ddos_sample.csv","2A3CBD09DF2291817E2A0ADD1D7DB8DAF2C2242C9EE8B0EBCD0353BB0809BD9C"
"defender_eicar.txt","E7079565762B4F27DC8A9B9DC5DFC0B9F403A9B0DB0EF8AC576C77AFEF004D07"
"mailbomb_sample.csv","B2408E441DA260C7784FC78900E3F66CF45AFF7C5D60856DD86896BCD9157EF0"
"phishing_email.txt","AAFF7C8CFFEB605AB68266598392F7FA4805A6645E3DABA38FAE24F3613841B0"
"start_time.txt","3E18FD2166B83D3E76C0B92F1652FF77DB667E5750B16A4351BEECE0595C0E23"
